Java HotSpot(TM) 64-Bit Server VM (25.131-b11) for linux-amd64 JRE (1.8.0_131-b11), built on Mar 15 2017 01:23:40 by "java_re" with gcc 4.3.0 20080428 (Red Hat 4.3.0-8)
Memory: 4k page, physical 196649656k(194395328k free), swap 3905532k(3905532k free)
CommandLine flags: -XX:InitialHeapSize=2147483648 -XX:MaxHeapSize=187272527872 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseParallelGC 
2021-03-30T19:12:47.604+0200: 1.262: [GC (Metadata GC Threshold) [PSYoungGen: 404765K->37604K(611840K)] 404765K->37692K(2010112K), 0.0238291 secs] [Times: user=0.39 sys=0.03, real=0.02 secs] 
2021-03-30T19:12:47.628+0200: 1.286: [Full GC (Metadata GC Threshold) [PSYoungGen: 37604K->0K(611840K)] [ParOldGen: 88K->36131K(908800K)] 37692K->36131K(1520640K), [Metaspace: 20779K->20779K(22528K)], 0.0464145 secs] [Times: user=1.00 sys=0.07, real=0.05 secs] 
2021-03-30T19:12:49.463+0200: 3.121: [GC (Metadata GC Threshold) [PSYoungGen: 437948K->82266K(774656K)] 474079K->118405K(1683456K), 0.0280611 secs] [Times: user=0.59 sys=0.03, real=0.03 secs] 
2021-03-30T19:12:49.491+0200: 3.149: [Full GC (Metadata GC Threshold) [PSYoungGen: 82266K->0K(774656K)] [ParOldGen: 36139K->105245K(1545216K)] 118405K->105245K(2319872K), [Metaspace: 34816K->34684K(36864K)], 0.0493127 secs] [Times: user=0.71 sys=0.09, real=0.04 secs] 
2021-03-30T19:12:51.212+0200: 4.870: [GC (Allocation Failure) [PSYoungGen: 692224K->87035K(1075712K)] 797469K->291510K(2620928K), 0.0656880 secs] [Times: user=1.76 sys=0.29, real=0.06 secs] 
2021-03-30T19:12:51.693+0200: 5.350: [GC (Allocation Failure) [PSYoungGen: 1075707K->30691K(1075712K)] 1280182K->306088K(2620928K), 0.0273662 secs] [Times: user=0.94 sys=0.14, real=0.02 secs] 
2021-03-30T19:12:54.516+0200: 8.174: [GC (Allocation Failure) [PSYoungGen: 1075683K->74583K(1132032K)] 1351080K->349987K(2677248K), 0.0074687 secs] [Times: user=0.23 sys=0.00, real=0.01 secs] 
2021-03-30T19:12:56.588+0200: 10.245: [GC (Allocation Failure) [PSYoungGen: 1112266K->173027K(1637888K)] 1387671K->478933K(3183104K), 0.0213072 secs] [Times: user=0.26 sys=0.48, real=0.03 secs] 
2021-03-30T19:13:00.240+0200: 13.898: [GC (Allocation Failure) [PSYoungGen: 1637859K->221179K(1686016K)] 1943765K->701285K(3231232K), 0.0458515 secs] [Times: user=0.17 sys=1.54, real=0.05 secs] 
2021-03-30T19:13:02.173+0200: 15.830: [GC (Allocation Failure) [PSYoungGen: 1686011K->347630K(2250752K)] 2166117K->962827K(3795968K), 0.0464296 secs] [Times: user=0.28 sys=1.27, real=0.04 secs] 
2021-03-30T19:13:04.547+0200: 18.205: [GC (Allocation Failure) [PSYoungGen: 2250734K->468461K(2371584K)] 2865931K->1284574K(3916800K), 0.0789800 secs] [Times: user=0.99 sys=1.71, real=0.08 secs] 
